sudoku_size,strategy,initial_clauses,runtime,runtime_fmt,backtracks,branches,unit_clauses,multiple_solutions
4,2,4,0.0044591426849365234,0:00:00.004,0,0,60,False
4,2,6,0.004736900329589844,0:00:00.004,0,0,58,False
4,2,6,0.004446983337402344,0:00:00.004,0,0,58,False
4,2,4,0.0046539306640625,0:00:00.004,0,0,60,False
4,2,6,0.004290103912353516,0:00:00.004,0,0,58,False
4,2,4,0.004419088363647461,0:00:00.004,0,0,60,False
4,2,4,0.0046160221099853516,0:00:00.004,0,0,60,False
4,2,6,0.004443168640136719,0:00:00.004,0,0,58,False
4,2,4,0.0044248104095458984,0:00:00.004,0,0,60,False
4,2,6,0.004470109939575195,0:00:00.004,0,0,58,False
4,2,6,0.004332065582275391,0:00:00.004,0,0,58,False
4,2,6,0.004767894744873047,0:00:00.004,0,0,58,False
4,2,4,0.004954814910888672,0:00:00.004,0,0,60,False
4,2,4,0.005918264389038086,0:00:00.005,0,0,60,False
4,2,4,0.005135774612426758,0:00:00.005,0,0,60,False
4,2,4,0.00506591796875,0:00:00.005,0,0,60,False
4,2,4,0.005158901214599609,0:00:00.005,0,0,60,False
4,2,6,0.004296064376831055,0:00:00.004,0,0,58,False
4,2,4,0.005123138427734375,0:00:00.005,0,0,60,False
4,2,4,0.004689931869506836,0:00:00.004,0,0,60,False
4,2,4,0.004384040832519531,0:00:00.004,0,0,60,False
4,2,4,0.004599809646606445,0:00:00.004,0,0,60,False
4,2,4,0.004588603973388672,0:00:00.004,0,0,60,False
4,2,4,0.004378795623779297,0:00:00.004,0,0,60,False
4,2,6,0.004823923110961914,0:00:00.004,0,0,58,False
4,2,6,0.005604982376098633,0:00:00.005,0,0,58,False
4,2,6,0.0055811405181884766,0:00:00.005,0,0,58,False
4,2,6,0.007073879241943359,0:00:00.007,0,0,58,False
4,2,6,0.006428718566894531,0:00:00.006,0,0,58,False
4,2,4,0.010166168212890625,0:00:00.010,0,0,60,False
4,2,4,0.0049550533294677734,0:00:00.004,0,0,60,False
4,2,4,0.005817890167236328,0:00:00.005,0,0,60,False
4,2,4,0.005851030349731445,0:00:00.005,0,0,60,False
4,2,6,0.004354953765869141,0:00:00.004,0,0,58,False
4,2,4,0.004436969757080078,0:00:00.004,0,0,60,False
4,2,6,0.004309654235839844,0:00:00.004,0,0,58,False
4,2,6,0.0042569637298583984,0:00:00.004,0,0,58,False
4,2,6,0.004392147064208984,0:00:00.004,0,0,58,False
4,2,4,0.004433870315551758,0:00:00.004,0,0,60,False
4,2,4,0.005589008331298828,0:00:00.005,0,0,60,False
4,2,4,0.004374980926513672,0:00:00.004,0,0,60,False
4,2,6,0.004405975341796875,0:00:00.004,0,0,58,False
4,2,4,0.0052471160888671875,0:00:00.005,0,0,60,False
4,2,4,0.005015134811401367,0:00:00.005,0,0,60,False
4,2,4,0.005048036575317383,0:00:00.005,0,0,60,False
4,2,6,0.004637956619262695,0:00:00.004,0,0,58,False
4,2,6,0.004327058792114258,0:00:00.004,0,0,58,False
4,2,4,0.004514932632446289,0:00:00.004,0,0,60,False
4,2,6,0.00421595573425293,0:00:00.004,0,0,58,False
4,2,6,0.006356000900268555,0:00:00.006,0,0,58,False
4,2,4,0.004466056823730469,0:00:00.004,0,0,60,False
4,2,6,0.004658937454223633,0:00:00.004,0,0,58,False
4,2,4,0.004769086837768555,0:00:00.004,0,0,60,False
4,2,4,0.004629850387573242,0:00:00.004,0,0,60,False
4,2,4,0.004219770431518555,0:00:00.004,0,0,60,False
4,2,4,0.004450082778930664,0:00:00.004,0,0,60,False
4,2,4,0.00424504280090332,0:00:00.004,0,0,60,False
4,2,6,0.004409313201904297,0:00:00.004,0,0,58,False
4,2,6,0.004354238510131836,0:00:00.004,0,0,58,False
4,2,6,0.004637956619262695,0:00:00.004,0,0,58,False
4,2,4,0.005763053894042969,0:00:00.005,0,0,60,False
4,2,4,0.005045175552368164,0:00:00.005,0,0,60,False
4,2,6,0.00455784797668457,0:00:00.004,0,0,58,False
4,2,6,0.004745006561279297,0:00:00.004,0,0,58,False
4,2,6,0.00459599494934082,0:00:00.004,0,0,58,False
4,2,6,0.004708766937255859,0:00:00.004,0,0,58,False
4,2,4,0.00431370735168457,0:00:00.004,0,0,60,False
4,2,4,0.005454063415527344,0:00:00.005,0,0,60,False
4,2,6,0.005741119384765625,0:00:00.005,0,0,58,False
4,2,4,0.004704952239990234,0:00:00.004,0,0,60,False
4,2,6,0.004606008529663086,0:00:00.004,0,0,58,False
4,2,4,0.0046100616455078125,0:00:00.004,0,0,60,False
4,2,4,0.004280805587768555,0:00:00.004,0,0,60,False
4,2,6,0.004560232162475586,0:00:00.004,0,0,58,False
4,2,6,0.004730224609375,0:00:00.004,0,0,58,False
4,2,6,0.004754781723022461,0:00:00.004,0,0,58,False
4,2,4,0.007250785827636719,0:00:00.007,0,0,60,False
4,2,4,0.0058290958404541016,0:00:00.005,0,0,60,False
4,2,4,0.005280017852783203,0:00:00.005,0,0,60,False
4,2,6,0.0050449371337890625,0:00:00.005,0,0,58,False
4,2,6,0.004308938980102539,0:00:00.004,0,0,58,False
4,2,6,0.004639863967895508,0:00:00.004,0,0,58,False
4,2,4,0.004762172698974609,0:00:00.004,0,0,60,False
4,2,6,0.006278276443481445,0:00:00.006,0,0,58,False
4,2,4,0.004601716995239258,0:00:00.004,0,0,60,False
4,2,4,0.00435185432434082,0:00:00.004,0,0,60,False
4,2,4,0.004548072814941406,0:00:00.004,0,0,60,False
4,2,4,0.004800081253051758,0:00:00.004,0,0,60,False
4,2,4,0.004637956619262695,0:00:00.004,0,0,60,False
4,2,4,0.004571199417114258,0:00:00.004,0,0,60,False
4,2,6,0.004689216613769531,0:00:00.004,0,0,58,False
4,2,4,0.00478816032409668,0:00:00.004,0,0,60,False
4,2,4,0.007009029388427734,0:00:00.007,0,0,60,False
4,2,6,0.007212162017822266,0:00:00.007,0,0,58,False
4,2,4,0.00532078742980957,0:00:00.005,0,0,60,False
4,2,4,0.009247064590454102,0:00:00.009,0,0,60,False
4,2,4,0.0051860809326171875,0:00:00.005,0,0,60,False
4,2,6,0.0052700042724609375,0:00:00.005,0,0,58,False
4,2,4,0.0058612823486328125,0:00:00.005,0,0,60,False
4,2,6,0.0048639774322509766,0:00:00.004,0,0,58,False
4,2,4,0.004490852355957031,0:00:00.004,0,0,60,False
4,2,4,0.004890918731689453,0:00:00.004,0,0,60,False
4,2,4,0.004885196685791016,0:00:00.004,0,0,60,False
4,2,6,0.0044820308685302734,0:00:00.004,0,0,58,False
4,2,6,0.0048923492431640625,0:00:00.004,0,0,58,False
4,2,4,0.0054128170013427734,0:00:00.005,0,0,60,False
4,2,4,0.008046865463256836,0:00:00.008,0,0,60,False
4,2,4,0.007014036178588867,0:00:00.007,0,0,60,False
4,2,4,0.006134986877441406,0:00:00.006,0,0,60,False
4,2,6,0.004940986633300781,0:00:00.004,0,0,58,False
4,2,4,0.004743099212646484,0:00:00.004,0,0,60,False
4,2,4,0.005176067352294922,0:00:00.005,0,0,60,False
4,2,4,0.0048182010650634766,0:00:00.004,0,0,60,False
4,2,6,0.0066339969635009766,0:00:00.006,0,0,58,False
4,2,6,0.005491971969604492,0:00:00.005,0,0,58,False
4,2,6,0.005084037780761719,0:00:00.005,0,0,58,False
4,2,4,0.00568699836730957,0:00:00.005,0,0,60,False
4,2,4,0.0052127838134765625,0:00:00.005,0,0,60,False
4,2,4,0.0065500736236572266,0:00:00.006,0,0,60,False
4,2,4,0.004840850830078125,0:00:00.004,0,0,60,False
4,2,4,0.006286144256591797,0:00:00.006,0,0,60,False
4,2,6,0.0078089237213134766,0:00:00.007,0,0,58,False
4,2,6,0.006858110427856445,0:00:00.006,0,0,58,False
4,2,6,0.005589962005615234,0:00:00.005,0,0,58,False
4,2,4,0.005338191986083984,0:00:00.005,0,0,60,False
4,2,6,0.004840850830078125,0:00:00.004,0,0,58,False
4,2,4,0.004968881607055664,0:00:00.004,0,0,60,False
4,2,4,0.0065119266510009766,0:00:00.006,0,0,60,False
4,2,6,0.004536867141723633,0:00:00.004,0,0,58,False
4,2,6,0.0056362152099609375,0:00:00.005,0,0,58,False
4,2,4,0.004705905914306641,0:00:00.004,0,0,60,False
4,2,4,0.0047931671142578125,0:00:00.004,0,0,60,False
4,2,6,0.005092144012451172,0:00:00.005,0,0,58,False
4,2,6,0.00462794303894043,0:00:00.004,0,0,58,False
4,2,6,0.005735874176025391,0:00:00.005,0,0,58,False
4,2,4,0.00810384750366211,0:00:00.008,0,0,60,False
4,2,6,0.0070247650146484375,0:00:00.007,0,0,58,False
4,2,4,0.004929065704345703,0:00:00.004,0,0,60,False
4,2,6,0.005383014678955078,0:00:00.005,0,0,58,False
4,2,4,0.005107879638671875,0:00:00.005,0,0,60,False
4,2,6,0.004458904266357422,0:00:00.004,0,0,58,False
4,2,6,0.0051500797271728516,0:00:00.005,0,0,58,False
4,2,6,0.005716085433959961,0:00:00.005,0,0,58,False
4,2,4,0.004630088806152344,0:00:00.004,0,0,60,False
4,2,6,0.0048139095306396484,0:00:00.004,0,0,58,False
4,2,6,0.004502058029174805,0:00:00.004,0,0,58,False
4,2,6,0.004670858383178711,0:00:00.004,0,0,58,False
4,2,4,0.004663705825805664,0:00:00.004,0,0,60,False
4,2,4,0.0051021575927734375,0:00:00.005,0,0,60,False
4,2,4,0.005290985107421875,0:00:00.005,0,0,60,False
4,2,4,0.006996870040893555,0:00:00.006,0,0,60,False
4,2,6,0.005134105682373047,0:00:00.005,0,0,58,False
4,2,4,0.005785942077636719,0:00:00.005,0,0,60,False
4,2,6,0.004616975784301758,0:00:00.004,0,0,58,False
4,2,6,0.0048558712005615234,0:00:00.004,0,0,58,False
4,2,4,0.0047760009765625,0:00:00.004,0,0,60,False
4,2,6,0.0051610469818115234,0:00:00.005,0,0,58,False
4,2,4,0.0046389102935791016,0:00:00.004,0,0,60,False
4,2,4,0.005429983139038086,0:00:00.005,0,0,60,False
4,2,6,0.0049359798431396484,0:00:00.004,0,0,58,False
4,2,4,0.004442930221557617,0:00:00.004,0,0,60,False
4,2,6,0.0046079158782958984,0:00:00.004,0,0,58,False
4,2,6,0.007214784622192383,0:00:00.007,0,0,58,False
4,2,6,0.005079030990600586,0:00:00.005,0,0,58,False
4,2,6,0.006932973861694336,0:00:00.006,0,0,58,False
4,2,4,0.006259918212890625,0:00:00.006,0,0,60,False
4,2,6,0.008038997650146484,0:00:00.008,0,0,58,False
4,2,4,0.00504612922668457,0:00:00.005,0,0,60,False
4,2,4,0.0050449371337890625,0:00:00.005,0,0,60,False
4,2,4,0.00570225715637207,0:00:00.005,0,0,60,False
4,2,4,0.005332231521606445,0:00:00.005,0,0,60,False
4,2,4,0.004987955093383789,0:00:00.004,0,0,60,False
4,2,6,0.006656169891357422,0:00:00.006,0,0,58,False
4,2,4,0.004918813705444336,0:00:00.004,0,0,60,False
4,2,6,0.004846096038818359,0:00:00.004,0,0,58,False
4,2,6,0.00495600700378418,0:00:00.004,0,0,58,False
4,2,6,0.005368947982788086,0:00:00.005,0,0,58,False
4,2,6,0.005148172378540039,0:00:00.005,0,0,58,False
4,2,4,0.007948160171508789,0:00:00.007,0,0,60,False
4,2,6,0.007200002670288086,0:00:00.007,0,0,58,False
4,2,6,0.006871700286865234,0:00:00.006,0,0,58,False
4,2,4,0.005259990692138672,0:00:00.005,0,0,60,False
4,2,6,0.004761934280395508,0:00:00.004,0,0,58,False
4,2,4,0.005659818649291992,0:00:00.005,0,0,60,False
4,2,4,0.004862070083618164,0:00:00.004,0,0,60,False
4,2,6,0.004270076751708984,0:00:00.004,0,0,58,False
4,2,4,0.00521397590637207,0:00:00.005,0,0,60,False
4,2,4,0.0062329769134521484,0:00:00.006,0,0,60,False
4,2,4,0.004964113235473633,0:00:00.004,0,0,60,False
4,2,6,0.00496983528137207,0:00:00.004,0,0,58,False
4,2,6,0.00471806526184082,0:00:00.004,0,0,58,False
4,2,4,0.004914999008178711,0:00:00.004,0,0,60,False
4,2,6,0.00450897216796875,0:00:00.004,0,0,58,False
4,2,4,0.007169008255004883,0:00:00.007,0,0,60,False
4,2,4,0.006081819534301758,0:00:00.006,0,0,60,False
4,2,4,0.006314992904663086,0:00:00.006,0,0,60,False
4,2,6,0.004930257797241211,0:00:00.004,0,0,58,False
4,2,6,0.00560307502746582,0:00:00.005,0,0,58,False
4,2,6,0.005586862564086914,0:00:00.005,0,0,58,False
4,2,4,0.005159139633178711,0:00:00.005,0,0,60,False
4,2,6,0.005071163177490234,0:00:00.005,0,0,58,False
4,2,6,0.004798173904418945,0:00:00.004,0,0,58,False
4,2,4,0.0052738189697265625,0:00:00.005,0,0,60,False
4,2,6,0.004930257797241211,0:00:00.004,0,0,58,False
4,2,4,0.004954814910888672,0:00:00.004,0,0,60,False
4,2,4,0.004729032516479492,0:00:00.004,0,0,60,False
4,2,6,0.0057909488677978516,0:00:00.005,0,0,58,False
4,2,4,0.007096052169799805,0:00:00.007,0,0,60,False
4,2,4,0.005822181701660156,0:00:00.005,0,0,60,False
4,2,4,0.00608515739440918,0:00:00.006,0,0,60,False
4,2,6,0.00612187385559082,0:00:00.006,0,0,58,False
4,2,6,0.0053768157958984375,0:00:00.005,0,0,58,False
4,2,6,0.0052947998046875,0:00:00.005,0,0,58,False
4,2,4,0.004901885986328125,0:00:00.004,0,0,60,False
4,2,6,0.004862785339355469,0:00:00.004,0,0,58,False
4,2,6,0.004687070846557617,0:00:00.004,0,0,58,False
4,2,6,0.004718780517578125,0:00:00.004,0,0,58,False
4,2,4,0.0065801143646240234,0:00:00.006,0,0,60,False
4,2,6,0.004678964614868164,0:00:00.004,0,0,58,False
4,2,6,0.00448298454284668,0:00:00.004,0,0,58,False
4,2,6,0.0052700042724609375,0:00:00.005,0,0,58,False
4,2,4,0.006840944290161133,0:00:00.006,0,0,60,False
4,2,6,0.005394935607910156,0:00:00.005,0,0,58,False
4,2,4,0.0054399967193603516,0:00:00.005,0,0,60,False
4,2,6,0.005113124847412109,0:00:00.005,0,0,58,False
4,2,4,0.0049359798431396484,0:00:00.004,0,0,60,False
4,2,4,0.004776954650878906,0:00:00.004,0,0,60,False
4,2,6,0.004610776901245117,0:00:00.004,0,0,58,False
4,2,6,0.007622957229614258,0:00:00.007,0,0,58,False
4,2,6,0.004907131195068359,0:00:00.004,0,0,58,False
4,2,4,0.00489497184753418,0:00:00.004,0,0,60,False
4,2,6,0.004506111145019531,0:00:00.004,0,0,58,False
4,2,6,0.0064508914947509766,0:00:00.006,0,0,58,False
4,2,4,0.004328012466430664,0:00:00.004,0,0,60,False
4,2,6,0.004842996597290039,0:00:00.004,0,0,58,False
4,2,6,0.006043910980224609,0:00:00.006,0,0,58,False
4,2,6,0.005877017974853516,0:00:00.005,0,0,58,False
4,2,6,0.005094289779663086,0:00:00.005,0,0,58,False
4,2,6,0.005280017852783203,0:00:00.005,0,0,58,False
4,2,4,0.0054149627685546875,0:00:00.005,0,0,60,False
4,2,6,0.00452876091003418,0:00:00.004,0,0,58,False
4,2,6,0.004758119583129883,0:00:00.004,0,0,58,False
4,2,4,0.004750967025756836,0:00:00.004,0,0,60,False
4,2,4,0.0045888423919677734,0:00:00.004,0,0,60,False
4,2,6,0.005810737609863281,0:00:00.005,0,0,58,False
4,2,4,0.004715919494628906,0:00:00.004,0,0,60,False
4,2,6,0.005546092987060547,0:00:00.005,0,0,58,False
4,2,6,0.004468202590942383,0:00:00.004,0,0,58,False
4,2,4,0.005658149719238281,0:00:00.005,0,0,60,False
4,2,4,0.004978179931640625,0:00:00.004,0,0,60,False
4,2,6,0.005470991134643555,0:00:00.005,0,0,58,False
4,2,6,0.0056040287017822266,0:00:00.005,0,0,58,False
4,2,6,0.0051898956298828125,0:00:00.005,0,0,58,False
4,2,6,0.004432201385498047,0:00:00.004,0,0,58,False
4,2,4,0.004541873931884766,0:00:00.004,0,0,60,False
4,2,6,0.0044629573822021484,0:00:00.004,0,0,58,False
4,2,4,0.00493168830871582,0:00:00.004,0,0,60,False
4,2,4,0.004319906234741211,0:00:00.004,0,0,60,False
4,2,4,0.00439000129699707,0:00:00.004,0,0,60,False
4,2,4,0.004315853118896484,0:00:00.004,0,0,60,False
4,2,4,0.004637241363525391,0:00:00.004,0,0,60,False
4,2,6,0.0042917728424072266,0:00:00.004,0,0,58,False
4,2,4,0.004603862762451172,0:00:00.004,0,0,60,False
4,2,6,0.004974842071533203,0:00:00.004,0,0,58,False
4,2,4,0.005276203155517578,0:00:00.005,0,0,60,False
4,2,6,0.00479888916015625,0:00:00.004,0,0,58,False
4,2,4,0.004904985427856445,0:00:00.004,0,0,60,False
4,2,6,0.005196809768676758,0:00:00.005,0,0,58,False
4,2,6,0.005145072937011719,0:00:00.005,0,0,58,False
4,2,4,0.0045049190521240234,0:00:00.004,0,0,60,False
4,2,4,0.004725933074951172,0:00:00.004,0,0,60,False
4,2,6,0.004401206970214844,0:00:00.004,0,0,58,False
4,2,6,0.004411935806274414,0:00:00.004,0,0,58,False
4,2,4,0.004346132278442383,0:00:00.004,0,0,60,False
4,2,4,0.004668235778808594,0:00:00.004,0,0,60,False
4,2,4,0.004421234130859375,0:00:00.004,0,0,60,False
4,2,6,0.004357337951660156,0:00:00.004,0,0,58,False
4,2,6,0.004415988922119141,0:00:00.004,0,0,58,False
4,2,4,0.0047299861907958984,0:00:00.004,0,0,60,False
4,2,6,0.004498004913330078,0:00:00.004,0,0,58,False
4,2,4,0.0044782161712646484,0:00:00.004,0,0,60,False
4,2,6,0.006323099136352539,0:00:00.006,0,0,58,False
4,2,4,0.005892753601074219,0:00:00.005,0,0,60,False
4,2,4,0.006170988082885742,0:00:00.006,0,0,60,False
4,2,6,0.0051996707916259766,0:00:00.005,0,0,58,False
4,2,6,0.004425764083862305,0:00:00.004,0,0,58,False
4,2,6,0.004262208938598633,0:00:00.004,0,0,58,False
4,2,6,0.004419088363647461,0:00:00.004,0,0,58,False
4,2,6,0.0045239925384521484,0:00:00.004,0,0,58,False
4,2,4,0.004536867141723633,0:00:00.004,0,0,60,False
4,2,6,0.004631996154785156,0:00:00.004,0,0,58,False
4,2,4,0.004357814788818359,0:00:00.004,0,0,60,False
4,2,6,0.0062601566314697266,0:00:00.006,0,0,58,False
4,2,6,0.00451207160949707,0:00:00.004,0,0,58,False
4,2,4,0.005158185958862305,0:00:00.005,0,0,60,False
4,2,4,0.00627899169921875,0:00:00.006,0,0,60,False
4,2,4,0.004550933837890625,0:00:00.004,0,0,60,False
4,2,4,0.005734920501708984,0:00:00.005,0,0,60,False
4,2,4,0.007116079330444336,0:00:00.007,0,0,60,False
4,2,4,0.004944801330566406,0:00:00.004,0,0,60,False
4,2,4,0.00490117073059082,0:00:00.004,0,0,60,False
4,2,4,0.0042421817779541016,0:00:00.004,0,0,60,False
4,2,4,0.0044138431549072266,0:00:00.004,0,0,60,False
4,2,4,0.004359006881713867,0:00:00.004,0,0,60,False
4,2,6,0.004302024841308594,0:00:00.004,0,0,58,False
4,2,6,0.0045697689056396484,0:00:00.004,0,0,58,False
4,2,4,0.004252195358276367,0:00:00.004,0,0,60,False
4,2,4,0.004336118698120117,0:00:00.004,0,0,60,False
4,2,6,0.004544973373413086,0:00:00.004,0,0,58,False
4,2,6,0.004535198211669922,0:00:00.004,0,0,58,False
4,2,4,0.004374027252197266,0:00:00.004,0,0,60,False
4,2,4,0.004272937774658203,0:00:00.004,0,0,60,False
4,2,4,0.004456996917724609,0:00:00.004,0,0,60,False
4,2,4,0.00463104248046875,0:00:00.004,0,0,60,False
4,2,6,0.004189968109130859,0:00:00.004,0,0,58,False
4,2,4,0.008346796035766602,0:00:00.008,0,0,60,False
4,2,4,0.005625009536743164,0:00:00.005,0,0,60,False
4,2,4,0.006512880325317383,0:00:00.006,0,0,60,False
4,2,4,0.005260944366455078,0:00:00.005,0,0,60,False
4,2,6,0.005072116851806641,0:00:00.005,0,0,58,False
4,2,6,0.004732847213745117,0:00:00.004,0,0,58,False
4,2,4,0.005552053451538086,0:00:00.005,0,0,60,False
4,2,4,0.005160093307495117,0:00:00.005,0,0,60,False
4,2,4,0.0045850276947021484,0:00:00.004,0,0,60,False
4,2,4,0.004690885543823242,0:00:00.004,0,0,60,False
4,2,6,0.004760026931762695,0:00:00.004,0,0,58,False
4,2,4,0.004864931106567383,0:00:00.004,0,0,60,False
4,2,6,0.004703998565673828,0:00:00.004,0,0,58,False
4,2,4,0.005326986312866211,0:00:00.005,0,0,60,False
4,2,4,0.0045049190521240234,0:00:00.004,0,0,60,False
4,2,4,0.005496978759765625,0:00:00.005,0,0,60,False
4,2,6,0.008964776992797852,0:00:00.008,0,0,58,False
4,2,6,0.005071878433227539,0:00:00.005,0,0,58,False
4,2,6,0.005110740661621094,0:00:00.005,0,0,58,False
4,2,6,0.004368782043457031,0:00:00.004,0,0,58,False
4,2,6,0.0049610137939453125,0:00:00.004,0,0,58,False
4,2,6,0.004536867141723633,0:00:00.004,0,0,58,False
4,2,4,0.0044972896575927734,0:00:00.004,0,0,60,False
4,2,4,0.0049207210540771484,0:00:00.004,0,0,60,False
4,2,4,0.004567146301269531,0:00:00.004,0,0,60,False
4,2,6,0.0043163299560546875,0:00:00.004,0,0,58,False
4,2,6,0.004909992218017578,0:00:00.004,0,0,58,False
4,2,6,0.004354953765869141,0:00:00.004,0,0,58,False
4,2,4,0.004584074020385742,0:00:00.004,0,0,60,False
4,2,4,0.004754066467285156,0:00:00.004,0,0,60,False
4,2,6,0.004274845123291016,0:00:00.004,0,0,58,False
4,2,6,0.00504612922668457,0:00:00.005,0,0,58,False
4,2,4,0.0063860416412353516,0:00:00.006,0,0,60,False
4,2,6,0.006322383880615234,0:00:00.006,0,0,58,False
4,2,6,0.005081892013549805,0:00:00.005,0,0,58,False
4,2,6,0.004285097122192383,0:00:00.004,0,0,58,False
4,2,4,0.004821062088012695,0:00:00.004,0,0,60,False
4,2,4,0.004514932632446289,0:00:00.004,0,0,60,False
4,2,6,0.004391193389892578,0:00:00.004,0,0,58,False
4,2,6,0.0042421817779541016,0:00:00.004,0,0,58,False
4,2,4,0.004934072494506836,0:00:00.004,0,0,60,False
4,2,4,0.004655122756958008,0:00:00.004,0,0,60,False
4,2,6,0.004328250885009766,0:00:00.004,0,0,58,False
4,2,6,0.004423856735229492,0:00:00.004,0,0,58,False
4,2,6,0.004320859909057617,0:00:00.004,0,0,58,False
4,2,4,0.0044820308685302734,0:00:00.004,0,0,60,False
4,2,6,0.006921291351318359,0:00:00.006,0,0,58,False
4,2,6,0.004229068756103516,0:00:00.004,0,0,58,False
4,2,4,0.005939960479736328,0:00:00.005,0,0,60,False
4,2,4,0.008893966674804688,0:00:00.008,0,0,60,False
4,2,4,0.0068280696868896484,0:00:00.006,0,0,60,False
4,2,6,0.005906820297241211,0:00:00.005,0,0,58,False
4,2,6,0.0045757293701171875,0:00:00.004,0,0,58,False
4,2,4,0.004472017288208008,0:00:00.004,0,0,60,False
4,2,4,0.0042989253997802734,0:00:00.004,0,0,60,False
4,2,4,0.00426793098449707,0:00:00.004,0,0,60,False
4,2,6,0.004318952560424805,0:00:00.004,0,0,58,False
4,2,6,0.004353046417236328,0:00:00.004,0,0,58,False
4,2,6,0.004353046417236328,0:00:00.004,0,0,58,False
4,2,6,0.004461050033569336,0:00:00.004,0,0,58,False
4,2,6,0.004294157028198242,0:00:00.004,0,0,58,False
4,2,6,0.004233837127685547,0:00:00.004,0,0,58,False
4,2,4,0.0044422149658203125,0:00:00.004,0,0,60,False
4,2,4,0.0048978328704833984,0:00:00.004,0,0,60,False
4,2,4,0.005529880523681641,0:00:00.005,0,0,60,False
4,2,4,0.0071430206298828125,0:00:00.007,0,0,60,False
4,2,6,0.00711512565612793,0:00:00.007,0,0,58,False
4,2,4,0.0046041011810302734,0:00:00.004,0,0,60,False
4,2,6,0.004361152648925781,0:00:00.004,0,0,58,False
4,2,4,0.004355192184448242,0:00:00.004,0,0,60,False
4,2,4,0.004184722900390625,0:00:00.004,0,0,60,False
4,2,4,0.0041730403900146484,0:00:00.004,0,0,60,False
4,2,6,0.004302978515625,0:00:00.004,0,0,58,False
4,2,6,0.004456043243408203,0:00:00.004,0,0,58,False
4,2,4,0.0042269229888916016,0:00:00.004,0,0,60,False
4,2,4,0.004275083541870117,0:00:00.004,0,0,60,False
4,2,4,0.0042879581451416016,0:00:00.004,0,0,60,False
4,2,6,0.004359006881713867,0:00:00.004,0,0,58,False
4,2,4,0.004421234130859375,0:00:00.004,0,0,60,False
4,2,4,0.004540205001831055,0:00:00.004,0,0,60,False
4,2,4,0.0055429935455322266,0:00:00.005,0,0,60,False
4,2,6,0.00533604621887207,0:00:00.005,0,0,58,False
4,2,4,0.0056607723236083984,0:00:00.005,0,0,60,False
4,2,6,0.00682377815246582,0:00:00.006,0,0,58,False
4,2,4,0.004306793212890625,0:00:00.004,0,0,60,False
4,2,4,0.004721879959106445,0:00:00.004,0,0,60,False
4,2,6,0.0042760372161865234,0:00:00.004,0,0,58,False
4,2,6,0.00412297248840332,0:00:00.004,0,0,58,False
4,2,4,0.0046672821044921875,0:00:00.004,0,0,60,False
4,2,4,0.005281925201416016,0:00:00.005,0,0,60,False
4,2,4,0.004436016082763672,0:00:00.004,0,0,60,False
4,2,4,0.004617929458618164,0:00:00.004,0,0,60,False
4,2,6,0.005548238754272461,0:00:00.005,0,0,58,False
4,2,6,0.004273176193237305,0:00:00.004,0,0,58,False
4,2,4,0.004467964172363281,0:00:00.004,0,0,60,False
4,2,4,0.0044689178466796875,0:00:00.004,0,0,60,False
4,2,4,0.00546574592590332,0:00:00.005,0,0,60,False
4,2,4,0.005124092102050781,0:00:00.005,0,0,60,False
4,2,6,0.005599021911621094,0:00:00.005,0,0,58,False
4,2,4,0.00670313835144043,0:00:00.006,0,0,60,False
4,2,4,0.004504680633544922,0:00:00.004,0,0,60,False
4,2,6,0.004770994186401367,0:00:00.004,0,0,58,False
4,2,4,0.004687309265136719,0:00:00.004,0,0,60,False
4,2,6,0.00427699089050293,0:00:00.004,0,0,58,False
4,2,4,0.004586935043334961,0:00:00.004,0,0,60,False
4,2,6,0.0043561458587646484,0:00:00.004,0,0,58,False
4,2,4,0.0044138431549072266,0:00:00.004,0,0,60,False
4,2,6,0.004349946975708008,0:00:00.004,0,0,58,False
4,2,4,0.0045659542083740234,0:00:00.004,0,0,60,False
4,2,6,0.004708766937255859,0:00:00.004,0,0,58,False
4,2,4,0.004415988922119141,0:00:00.004,0,0,60,False
4,2,6,0.005061149597167969,0:00:00.005,0,0,58,False
4,2,4,0.005426883697509766,0:00:00.005,0,0,60,False
4,2,4,0.009280920028686523,0:00:00.009,0,0,60,False
4,2,4,0.008463144302368164,0:00:00.008,0,0,60,False
4,2,6,0.004498958587646484,0:00:00.004,0,0,58,False
4,2,6,0.005472898483276367,0:00:00.005,0,0,58,False
4,2,4,0.005407094955444336,0:00:00.005,0,0,60,False
4,2,4,0.005693912506103516,0:00:00.005,0,0,60,False
4,2,6,0.0047299861907958984,0:00:00.004,0,0,58,False
4,2,6,0.004891872406005859,0:00:00.004,0,0,58,False
4,2,4,0.004815101623535156,0:00:00.004,0,0,60,False
4,2,4,0.00506281852722168,0:00:00.005,0,0,60,False
4,2,6,0.005288839340209961,0:00:00.005,0,0,58,False
4,2,4,0.00608515739440918,0:00:00.006,0,0,60,False
4,2,6,0.006109952926635742,0:00:00.006,0,0,58,False
4,2,4,0.005785942077636719,0:00:00.005,0,0,60,False
4,2,6,0.006680727005004883,0:00:00.006,0,0,58,False
4,2,4,0.007750988006591797,0:00:00.007,0,0,60,False
4,2,4,0.006270885467529297,0:00:00.006,0,0,60,False
4,2,4,0.0048198699951171875,0:00:00.004,0,0,60,False
4,2,6,0.005875110626220703,0:00:00.005,0,0,58,False
